ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
1397:23.01.2022,22.01.2022,09,22.01.2022,21,06200422,660,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1398:23.01.2022,22.01.2022,13,22.01.2022,14,08100101,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1399:23.01.2022,22.01.2022,20,22.01.2022,21,09501737,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1400:23.01.2022,22.01.2022,18,22.01.2022,23,04300621,280,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1401:23.01.2022,22.01.2022,15,22.01.2022,17,02500729,1058,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1402:23.01.2022,20.01.2022,07,20.01.2022,15,03400826,580,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1403:23.01.2022,20.01.2022,07,20.01.2022,16,08100418,480,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1404:23.01.2022,17.01.2022,16,17.01.2022,20,02400522,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1405:23.01.2022,23.01.2022,14,23.01.2022,14,04300412,800,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
1406:23.01.2022,23.01.2022,13,23.01.2022,16,06200422,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1407:23.01.2022,20.01.2022,16,22.01.2022,14,04300416,2649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1408:23.01.2022,21.01.2022,23,22.01.2022,10,03200207,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1409:23.01.2022,20.01.2022,16,22.01.2022,14,04300416,2649,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1410:23.01.2022,16.10.2021,19,16.10.2021,23,01300836,399,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1411:23.01.2022,22.01.2022,18,22.01.2022,20,01100311,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1412:23.01.2022,22.01.2022,17,23.01.2022,03,03601142,1516,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1413:23.01.2022,22.01.2022,23,23.01.2022,00,02300419,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1414:23.01.2022,23.01.2022,14,23.01.2022,17,01100207,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1415:23.01.2022,23.01.2022,10,23.01.2022,15,06400737,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1416:23.01.2022,22.01.2022,19,23.01.2022,22,07200307,1049,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1417:23.01.2022,22.01.2022,22,23.01.2022,06,12601235,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1418:23.01.2022,22.01.2022,21,23.01.2022,18,03701660,1449,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1419:23.01.2022,22.01.2022,21,23.01.2022,18,03701660,1079,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1420:23.01.2022,22.01.2022,12,23.01.2022,13,01200519,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1421:23.01.2022,20.01.2022,18,23.01.2022,10,07200411,1255,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1422:22.01.2022,12.01.2022,18,12.01.2022,19,04501042,929,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1423:22.01.2022,15.01.2022,17,16.01.2022,06,02400624,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1424:22.01.2022,21.01.2022,19,22.01.2022,09,02500834,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1425:22.01.2022,22.01.2022,13,22.01.2022,13,11401137,1,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1426:22.01.2022,29.10.2021,23,30.10.2021,09,02200211,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1427:22.01.2022,21.01.2022,11,22.01.2022,10,06400737,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1428:22.01.2022,21.01.2022,09,22.01.2022,14,03601142,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1429:22.01.2022,19.01.2022,18,22.01.2022,06,03601245,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1430:22.01.2022,21.01.2022,12,22.01.2022,17,08100314,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1431:22.01.2022,20.01.2022,08,20.01.2022,15,07400720,1080,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1432:22.01.2022,21.01.2022,19,21.01.2022,20,01100311,1600,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1433:22.01.2022,21.01.2022,23,21.01.2022,23,05300736,3549,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1434:22.01.2022,21.01.2022,15,22.01.2022,12,02300419,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1435:22.01.2022,21.01.2022,09,22.01.2022,11,07601546,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1436:22.01.2022,21.01.2022,16,22.01.2022,12,07200411,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1437:22.01.2022,22.01.2022,03,22.01.2022,16,09401329,868,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1438:22.01.2022,22.01.2022,18,22.01.2022,18,11300826,2000,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1439:22.01.2022,22.01.2022,10,22.01.2022,10,06200422,1049,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1440:22.01.2022,22.01.2022,03,22.01.2022,04,03400828,5000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1441:22.01.2022,22.01.2022,02,22.01.2022,03,03400828,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1442:22.01.2022,21.01.2022,12,22.01.2022,12,04300412,3376,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1443:22.01.2022,21.01.2022,16,22.01.2022,08,02200211,2080,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1444:22.01.2022,20.01.2022,05,20.01.2022,06,06400737,629,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1445:22.01.2022,20.01.2022,18,21.01.2022,07,08100417,1195,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1446:22.01.2022,21.01.2022,07,21.01.2022,15,01100415,559,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1447:22.01.2022,19.01.2022,19,20.01.2022,09,07200411,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1448:22.01.2022,21.01.2022,13,21.01.2022,18,02300316,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1449:22.01.2022,20.01.2022,22,21.01.2022,10,02300314,250,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1450:22.01.2022,18.01.2022,18,20.01.2022,17,04300622,450,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
1451:22.01.2022,20.01.2022,07,20.01.2022,16,09200715,539,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1452:22.01.2022,20.01.2022,09,20.01.2022,16,03701555,939,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1453:22.01.2022,20.01.2022,21,21.01.2022,17,03701556,1099,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1454:22.01.2022,17.01.2022,22,18.01.2022,09,06200421,570,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1455:22.01.2022,18.01.2022,14,18.01.2022,19,09200818,497,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1456:22.01.2022,19.01.2022,17,19.01.2022,19,03300412,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1457:22.01.2022,15.12.2021,18,16.12.2021,12,04400830,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1458:22.01.2022,13.01.2022,17,13.01.2022,18,06200421,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1459:21.01.2022,19.01.2022,22,20.01.2022,18,07300619,1319,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1460:21.01.2022,19.01.2022,05,20.01.2022,15,01300730,5000,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1461:21.01.2022,18.01.2022,18,19.01.2022,07,01300836,422,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1462:21.01.2022,17.01.2022,18,18.01.2022,10,03500932,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1463:21.01.2022,27.09.2021,00,27.09.2021,00,04100101,199,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1464:21.01.2022,21.01.2022,09,21.01.2022,09,04400832,229,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1465:21.01.2022,27.12.2021,16,27.12.2021,16,04300416,1500,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1466:21.01.2022,20.01.2022,10,21.01.2022,07,05200525,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1467:21.01.2022,20.01.2022,09,21.01.2022,09,03701555,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1468:21.01.2022,20.01.2022,09,21.01.2022,09,03701555,849,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1469:21.01.2022,20.01.2022,13,20.01.2022,13,11300721,425,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1470:21.01.2022,19.01.2022,20,20.01.2022,19,09401431,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1471:21.01.2022,20.01.2022,21,21.01.2022,12,06300632,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1472:21.01.2022,21.01.2022,07,21.01.2022,16,10300733,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1473:21.01.2022,21.01.2022,08,21.01.2022,09,10300733,900,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1474:21.01.2022,21.01.2022,12,21.01.2022,12,03601449,2200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1475:21.01.2022,21.01.2022,06,21.01.2022,16,10400939,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1476:21.01.2022,20.01.2022,18,20.01.2022,20,01401048,555,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1477:21.01.2022,21.01.2022,00,21.01.2022,10,04300416,950,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1478:21.01.2022,20.01.2022,22,21.01.2022,01,03601141,4600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1479:21.01.2022,20.01.2022,20,20.01.2022,20,01300731,1500,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1480:21.01.2022,20.01.2022,07,20.01.2022,17,03100101,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1481:21.01.2022,20.01.2022,16,21.01.2022,09,03400725,3245,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1482:21.01.2022,21.01.2022,09,21.01.2022,11,02400624,750,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1483:21.01.2022,21.01.2022,09,21.01.2022,11,06300634,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1484:21.01.2022,20.01.2022,21,21.01.2022,16,02200210,1051,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1485:21.01.2022,21.01.2022,08,21.01.2022,16,01400942,2007,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1486:21.01.2022,20.01.2022,19,21.01.2022,08,07300517,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1487:21.01.2022,21.01.2022,06,21.01.2022,17,12500930,186,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1488:21.01.2022,21.01.2022,08,21.01.2022,12,02200213,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1489:21.01.2022,18.01.2022,21,20.01.2022,18,04501153,951,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1490:21.01.2022,21.01.2022,16,21.01.2022,20,03601453,452,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1491:21.01.2022,16.01.2022,07,16.01.2022,07,05200527,2799,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1492:20.01.2022,06.01.2022,16,06.01.2022,19,08100206,747,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1493:20.01.2022,14.01.2022,19,15.01.2022,15,07300517,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1494:20.01.2022,19.01.2022,22,20.01.2022,13,05200632,4771,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1495:20.01.2022,19.01.2022,17,20.01.2022,08,08100104,430,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1496:20.01.2022,15.01.2022,23,15.01.2022,23,08100206,478,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1497:20.01.2022,19.01.2022,17,20.01.2022,08,01400940,2938,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1498:20.01.2022,18.01.2022,20,20.01.2022,13,09401431,2697,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1499:20.01.2022,18.01.2022,15,20.01.2022,12,01100309,467,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1500:20.01.2022,19.01.2022,19,20.01.2022,07,08100312,2016,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1501:20.01.2022,20.01.2022,16,20.01.2022,18,01100310,997,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1502:20.01.2022,20.01.2022,19,20.01.2022,19,02300418,1360,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1503:20.01.2022,20.01.2022,12,20.01.2022,18,11300722,315,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1504:20.01.2022,20.01.2022,08,20.01.2022,09,01300834,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1505:20.01.2022,20.01.2022,13,20.01.2022,17,02100102,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1506:20.01.2022,17.01.2022,12,20.01.2022,11,04501150,2500,Nein,diverse Fahrräder,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1507:20.01.2022,19.01.2022,19,20.01.2022,10,03400830,884,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1508:20.01.2022,20.01.2022,15,20.01.2022,16,11200513,2600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1509:20.01.2022,19.01.2022,19,20.01.2022,16,07300516,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1510:20.01.2022,18.01.2022,10,20.01.2022,16,07100205,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1511:20.01.2022,16.01.2022,14,16.01.2022,21,01100415,663,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1512:20.01.2022,26.12.2021,09,26.12.2021,09,03601142,2500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1513:20.01.2022,20.01.2022,13,20.01.2022,13,04300414,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1514:20.01.2022,20.01.2022,08,20.01.2022,08,03701658,890,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1515:20.01.2022,19.01.2022,08,19.01.2022,08,01200518,2039,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1516:20.01.2022,07.01.2022,13,07.01.2022,13,10200629,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1517:20.01.2022,17.01.2022,22,19.01.2022,20,08100209,613,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1518:20.01.2022,16.01.2022,17,18.01.2022,21,04300621,916,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1519:20.01.2022,18.01.2022,07,19.01.2022,18,04501042,1746,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1520:20.01.2022,19.01.2022,15,19.01.2022,16,09200716,1030,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1521:20.01.2022,18.01.2022,15,18.01.2022,20,01100312,1499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1522:20.01.2022,19.01.2022,10,19.01.2022,15,05100208,910,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1523:20.01.2022,19.01.2022,18,19.01.2022,23,01100312,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1524:20.01.2022,18.01.2022,16,18.01.2022,20,07300517,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1525:20.01.2022,18.01.2022,10,18.01.2022,14,06400737,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1526:20.01.2022,19.01.2022,10,19.01.2022,12,02300417,1140,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1527:20.01.2022,18.01.2022,15,19.01.2022,08,03701660,1585,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1528:20.01.2022,03.01.2022,18,04.01.2022,07,06100206,290,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1529:20.01.2022,19.01.2022,08,20.01.2022,08,03500934,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1530:20.01.2022,18.01.2022,18,20.01.2022,18,07300619,1255,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1531:20.01.2022,19.01.2022,15,20.01.2022,09,01300730,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1532:20.01.2022,19.01.2022,20,20.01.2022,09,07300619,1572,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1533:20.01.2022,19.01.2022,17,20.01.2022,13,02400624,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1534:20.01.2022,13.01.2022,14,13.01.2022,20,06400735,250,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1535:20.01.2022,19.01.2022,17,19.01.2022,18,01100311,2900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1536:20.01.2022,16.01.2022,14,18.01.2022,19,06200312,348,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1537:19.01.2022,16.01.2022,15,18.01.2022,19,07100204,658,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1538:19.01.2022,19.01.2022,08,19.01.2022,14,03701658,550,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1539:19.01.2022,18.01.2022,20,18.01.2022,22,03400826,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1540:19.01.2022,13.01.2022,08,13.01.2022,19,06400839,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1541:19.01.2022,19.01.2022,07,19.01.2022,16,12400721,779,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1542:19.01.2022,19.01.2022,17,19.01.2022,19,04500939,528,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1543:19.01.2022,19.01.2022,00,19.01.2022,00,12200413,200,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1544:19.01.2022,18.01.2022,18,18.01.2022,20,01100206,1700,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1545:19.01.2022,18.01.2022,11,18.01.2022,15,04300622,1225,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1546:19.01.2022,18.01.2022,15,19.01.2022,08,09100203,5480,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1547:19.01.2022,19.01.2022,08,19.01.2022,13,02300314,3299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1548:19.01.2022,18.01.2022,19,19.01.2022,07,08100312,270,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1549:19.01.2022,18.01.2022,19,19.01.2022,12,02400624,1044,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1550:19.01.2022,18.01.2022,17,19.01.2022,09,02200213,750,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1551:19.01.2022,18.01.2022,23,19.01.2022,14,02300419,1226,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1552:19.01.2022,19.01.2022,08,19.01.2022,16,01100207,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1553:19.01.2022,18.01.2022,19,18.01.2022,20,07100103,878,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1554:19.01.2022,19.01.2022,07,19.01.2022,17,06100210,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1555:19.01.2022,19.01.2022,07,19.01.2022,16,09300921,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1556:19.01.2022,18.01.2022,22,18.01.2022,22,08100209,3000,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1557:19.01.2022,18.01.2022,17,18.01.2022,17,09100101,3940,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1558:19.01.2022,19.01.2022,13,19.01.2022,16,02300418,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1559:19.01.2022,18.01.2022,20,19.01.2022,16,01300730,638,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1560:19.01.2022,19.01.2022,06,19.01.2022,15,04200311,2840,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
