ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
15012:12.06.2021,10.06.2021,16,10.06.2021,17,03601243,856,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15013:12.06.2021,11.06.2021,18,12.06.2021,08,01100103,679,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15014:12.06.2021,11.06.2021,21,12.06.2021,08,01100103,900,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15015:12.06.2021,11.06.2021,21,12.06.2021,11,02200209,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15016:12.06.2021,11.06.2021,18,12.06.2021,00,11501238,948,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15017:12.06.2021,11.06.2021,16,12.06.2021,00,09200715,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15018:12.06.2021,11.06.2021,18,12.06.2021,08,05200423,450,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15019:12.06.2021,11.06.2021,12,12.06.2021,10,05100103,3150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15020:12.06.2021,10.06.2021,17,12.06.2021,11,05200527,100,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15021:12.06.2021,12.06.2021,11,12.06.2021,18,09301024,570,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15022:12.06.2021,03.06.2021,09,03.06.2021,15,08100101,390,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15023:12.06.2021,12.06.2021,07,12.06.2021,13,07400720,270,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15024:12.06.2021,10.06.2021,18,12.06.2021,16,01100416,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15025:12.06.2021,09.06.2021,18,10.06.2021,15,08100314,823,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15026:12.06.2021,10.06.2021,21,11.06.2021,16,02200208,3087,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15027:12.06.2021,11.06.2021,12,11.06.2021,16,08100415,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15028:12.06.2021,10.06.2021,12,11.06.2021,07,03601141,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15029:12.06.2021,09.06.2021,08,11.06.2021,08,01401049,510,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15030:12.06.2021,11.06.2021,20,11.06.2021,23,09501737,1300,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15031:12.06.2021,11.06.2021,18,11.06.2021,23,02300314,380,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15032:12.06.2021,10.06.2021,20,11.06.2021,11,11200411,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15033:12.06.2021,09.06.2021,13,11.06.2021,16,03500936,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15034:12.06.2021,11.06.2021,08,11.06.2021,09,12200515,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15035:12.06.2021,11.06.2021,17,11.06.2021,19,12500929,560,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15036:12.06.2021,11.06.2021,15,11.06.2021,19,04501153,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15037:12.06.2021,11.06.2021,06,11.06.2021,14,12500824,630,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15038:12.06.2021,11.06.2021,20,11.06.2021,21,06300630,425,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15039:12.06.2021,08.06.2021,09,08.06.2021,10,10200423,70,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15040:12.06.2021,11.06.2021,21,11.06.2021,21,04300621,2200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15041:12.06.2021,12.06.2021,04,12.06.2021,04,04400726,2500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15042:12.06.2021,12.06.2021,15,12.06.2021,15,01400938,212,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15043:12.06.2021,12.06.2021,20,12.06.2021,20,12601235,1,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15044:11.06.2021,11.06.2021,16,11.06.2021,16,02300419,1,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15045:11.06.2021,08.06.2021,09,08.06.2021,21,02500726,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15046:11.06.2021,21.05.2021,18,22.05.2021,11,03500933,120,Nein,Kinderfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15047:11.06.2021,05.06.2021,15,06.06.2021,15,07300618,389,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15048:11.06.2021,11.06.2021,01,11.06.2021,05,03500933,109,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15049:11.06.2021,11.06.2021,11,11.06.2021,11,06300526,670,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15050:11.06.2021,11.06.2021,09,11.06.2021,09,01300730,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15051:11.06.2021,11.06.2021,09,11.06.2021,13,11400929,599,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15052:11.06.2021,11.06.2021,09,11.06.2021,11,08300934,699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15053:11.06.2021,10.06.2021,21,11.06.2021,07,06400843,239,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15054:11.06.2021,10.06.2021,21,11.06.2021,07,06400843,599,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15055:11.06.2021,11.06.2021,05,11.06.2021,08,02300419,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15056:11.06.2021,11.06.2021,08,11.06.2021,14,01100415,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15057:11.06.2021,11.06.2021,14,11.06.2021,20,02200211,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15058:11.06.2021,10.06.2021,22,11.06.2021,08,07100102,729,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15059:11.06.2021,10.06.2021,17,11.06.2021,07,01400939,549,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15060:11.06.2021,10.06.2021,15,11.06.2021,07,11100307,500,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15061:11.06.2021,10.06.2021,22,11.06.2021,06,12100205,582,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15062:11.06.2021,10.06.2021,17,11.06.2021,13,07300618,3500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15063:11.06.2021,10.06.2021,20,11.06.2021,08,03601348,870,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15064:11.06.2021,10.06.2021,20,11.06.2021,06,03400620,640,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15065:11.06.2021,10.06.2021,20,11.06.2021,07,08100521,513,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15066:11.06.2021,10.06.2021,18,11.06.2021,07,10300734,50,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15067:11.06.2021,10.06.2021,19,11.06.2021,11,07200413,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15068:11.06.2021,10.06.2021,23,11.06.2021,08,12601031,159,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15069:11.06.2021,10.06.2021,18,11.06.2021,10,08100102,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15070:11.06.2021,11.06.2021,13,11.06.2021,15,01300733,330,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15071:11.06.2021,11.06.2021,05,11.06.2021,15,03200308,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15072:11.06.2021,10.06.2021,20,11.06.2021,07,02500835,470,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15073:11.06.2021,10.06.2021,21,11.06.2021,08,01400938,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15074:11.06.2021,10.06.2021,23,11.06.2021,09,01200623,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15075:11.06.2021,10.06.2021,20,11.06.2021,07,11501341,1270,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15076:11.06.2021,10.06.2021,23,11.06.2021,10,03601141,925,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15077:11.06.2021,10.06.2021,20,11.06.2021,07,03601141,4720,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15078:11.06.2021,11.06.2021,15,11.06.2021,18,01401043,80,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15079:11.06.2021,10.06.2021,18,11.06.2021,16,05100103,1638,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15080:11.06.2021,10.06.2021,23,11.06.2021,16,04200309,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15081:11.06.2021,08.06.2021,16,11.06.2021,08,03500934,987,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15082:11.06.2021,09.06.2021,22,10.06.2021,09,09100101,750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15083:11.06.2021,09.06.2021,00,10.06.2021,23,04300623,343,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15084:11.06.2021,09.06.2021,23,10.06.2021,09,03500935,608,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15085:11.06.2021,10.06.2021,08,10.06.2021,10,07400824,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15086:11.06.2021,10.06.2021,15,10.06.2021,19,12200309,754,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15087:11.06.2021,10.06.2021,06,10.06.2021,16,04501042,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15088:11.06.2021,10.06.2021,13,10.06.2021,14,01200628,699,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15089:11.06.2021,10.06.2021,14,10.06.2021,15,09100101,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15090:11.06.2021,10.06.2021,20,10.06.2021,22,09100101,1220,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15091:11.06.2021,09.06.2021,06,09.06.2021,16,06300630,1716,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15092:11.06.2021,09.06.2021,14,09.06.2021,15,01100206,681,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15093:11.06.2021,08.06.2021,17,09.06.2021,10,02500834,984,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15094:11.06.2021,09.06.2021,18,09.06.2021,19,02100106,1727,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15095:11.06.2021,09.06.2021,14,09.06.2021,18,04200308,354,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15096:11.06.2021,09.06.2021,13,09.06.2021,16,08100104,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15097:11.06.2021,04.06.2021,20,07.06.2021,07,09100101,2300,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15098:10.06.2021,09.06.2021,18,09.06.2021,23,02100101,694,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15099:10.06.2021,09.06.2021,21,09.06.2021,23,04300619,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15100:10.06.2021,09.06.2021,08,09.06.2021,18,01200625,302,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15101:10.06.2021,08.06.2021,21,09.06.2021,12,06300527,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15102:10.06.2021,08.06.2021,18,09.06.2021,10,01200522,209,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15103:10.06.2021,09.06.2021,20,09.06.2021,22,06200421,1300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15104:10.06.2021,09.06.2021,08,09.06.2021,11,09200613,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15105:10.06.2021,08.06.2021,01,09.06.2021,09,02300419,542,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15106:10.06.2021,04.06.2021,20,07.06.2021,07,12400722,803,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15107:10.06.2021,10.06.2021,11,10.06.2021,18,03601348,950,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15108:10.06.2021,10.06.2021,13,10.06.2021,20,02200209,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15109:10.06.2021,10.06.2021,08,10.06.2021,18,11501341,989,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15110:10.06.2021,09.06.2021,20,10.06.2021,08,04400830,1699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15111:10.06.2021,09.06.2021,21,10.06.2021,05,12601134,400,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15112:10.06.2021,09.06.2021,08,10.06.2021,00,04501045,1500,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15113:10.06.2021,09.06.2021,22,10.06.2021,08,01100310,2186,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15114:10.06.2021,09.06.2021,14,10.06.2021,15,04300623,429,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15115:10.06.2021,10.06.2021,08,10.06.2021,15,02400520,530,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15116:10.06.2021,10.06.2021,10,10.06.2021,16,04400830,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15117:10.06.2021,10.06.2021,18,10.06.2021,21,12601134,1399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15118:10.06.2021,10.06.2021,08,10.06.2021,20,07400826,260,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15119:10.06.2021,10.06.2021,12,10.06.2021,15,01100310,924,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15120:10.06.2021,10.06.2021,10,10.06.2021,11,01100103,100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15121:10.06.2021,10.06.2021,11,10.06.2021,16,10400939,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15122:10.06.2021,10.06.2021,08,10.06.2021,19,02500729,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15123:10.06.2021,10.06.2021,10,10.06.2021,12,06300526,635,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15124:10.06.2021,08.06.2021,16,10.06.2021,10,01300836,1011,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15125:10.06.2021,10.06.2021,14,10.06.2021,19,11200512,586,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15126:10.06.2021,10.06.2021,10,10.06.2021,19,01200626,598,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15127:10.06.2021,10.06.2021,17,10.06.2021,17,06100102,1750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15128:10.06.2021,10.06.2021,00,10.06.2021,00,06100102,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15129:10.06.2021,10.06.2021,13,10.06.2021,15,02200213,345,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15130:10.06.2021,10.06.2021,00,10.06.2021,15,02400623,689,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15131:10.06.2021,09.06.2021,09,10.06.2021,08,06100208,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15132:10.06.2021,09.06.2021,18,10.06.2021,16,02300315,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15133:10.06.2021,09.06.2021,22,10.06.2021,09,08100312,20,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15134:10.06.2021,09.06.2021,20,10.06.2021,07,03100103,3500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15135:10.06.2021,09.06.2021,17,10.06.2021,07,02400624,150,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15136:10.06.2021,09.06.2021,22,10.06.2021,08,08100312,360,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15137:10.06.2021,09.06.2021,21,10.06.2021,09,03400725,434,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15138:10.06.2021,09.06.2021,20,10.06.2021,06,09100101,856,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15139:10.06.2021,09.06.2021,21,10.06.2021,06,09100101,848,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15140:10.06.2021,10.06.2021,16,10.06.2021,18,08100310,25,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15141:10.06.2021,10.06.2021,15,10.06.2021,16,01100311,503,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15142:10.06.2021,09.06.2021,16,10.06.2021,05,08401246,95,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15143:10.06.2021,09.06.2021,20,10.06.2021,20,01200518,1614,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15144:10.06.2021,09.06.2021,20,10.06.2021,09,04300619,567,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15145:10.06.2021,09.06.2021,16,10.06.2021,11,11200514,320,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15146:10.06.2021,09.06.2021,07,10.06.2021,14,01100313,1549,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15147:10.06.2021,08.06.2021,19,10.06.2021,20,09200510,187,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15148:10.06.2021,02.06.2021,09,03.06.2021,09,03701554,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15149:10.06.2021,09.06.2021,12,10.06.2021,20,07200308,100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15150:10.06.2021,09.06.2021,18,10.06.2021,06,03200207,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15151:10.06.2021,09.06.2021,18,10.06.2021,07,07100205,1639,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15152:10.06.2021,01.06.2021,21,02.06.2021,08,03400721,1310,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15153:10.06.2021,05.06.2021,15,06.06.2021,07,10200526,30,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15154:10.06.2021,05.06.2021,16,06.06.2021,23,02200213,365,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15155:10.06.2021,05.06.2021,05,06.06.2021,09,07200409,1319,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15156:10.06.2021,07.06.2021,19,08.06.2021,09,01401043,185,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15157:10.06.2021,08.06.2021,08,08.06.2021,17,01100309,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15158:10.06.2021,08.06.2021,14,08.06.2021,15,03300514,370,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
15159:10.06.2021,10.06.2021,00,10.06.2021,00,06100102,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15160:09.06.2021,09.06.2021,09,09.06.2021,09,04300413,3820,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15161:09.06.2021,09.06.2021,18,09.06.2021,18,02200211,1500,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15162:09.06.2021,03.06.2021,18,03.06.2021,18,01200517,750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15163:09.06.2021,08.06.2021,08,08.06.2021,16,03300514,695,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15164:09.06.2021,08.06.2021,16,08.06.2021,18,05200421,1125,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15165:09.06.2021,08.06.2021,12,08.06.2021,21,06300634,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15166:09.06.2021,08.06.2021,13,08.06.2021,18,03500935,1995,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15167:09.06.2021,22.05.2021,20,24.05.2021,22,07200414,589,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15168:09.06.2021,06.06.2021,00,06.06.2021,11,04200308,445,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15169:09.06.2021,08.06.2021,17,08.06.2021,19,09301025,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15170:09.06.2021,08.06.2021,10,08.06.2021,18,09100203,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15171:09.06.2021,08.06.2021,10,08.06.2021,17,02300418,950,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15172:09.06.2021,08.06.2021,13,08.06.2021,17,07400927,1770,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
